Record_ID,Date,City_ID,Trend_ID,Season_ID,Eco_ID,Petrol_Price_INR,Diesel_Price_INR,Tax_Percentage,Dealer_Commission,Transportation_Cost,Population_Millions,Vehicle_Density,Demand_Index,Supply_Index,Price_Change_Percent
8093,2023-03-04,237,1,1,63,110.03,98.4,35.52,6.0,0.64,14.29,980.08,99.99,115.15,1.96
8094,2023-03-05,261,3,4,64,99.29,93.95,41.65,3.93,2.34,22.82,356.84,59.68,97.64,-4.64
8095,2023-03-06,185,3,4,65,114.63,105.88,42.28,5.14,1.63,1.05,335.72,117.39,144.56,-3.45
8096,2023-03-07,227,2,4,66,98.19,88.11,38.01,2.88,1.53,8.94,882.18,103.38,51.09,-2.97
8097,2023-03-08,122,1,4,67,104.49,92.17,34.37,3.5,0.78,24.86,903.62,141.32,119.84,4.66
8098,2023-03-09,157,3,2,68,86.51,78.64,31.43,4.72,2.88,13.81,403.45,89.51,148.27,0.55
8099,2023-03-10,178,1,4,69,104.6,89.77,31.24,3.15,1.87,12.72,682.84,142.36,109.08,0.07
8100,2023-03-11,59,1,2,70,110.54,98.7,30.63,2.9,3.82,2.18,720.76,133.65,109.33,4.81
8101,2023-03-12,31,2,3,71,113.27,104.55,37.5,5.69,2.99,9.46,570.79,125.24,129.39,-3.41
8102,2023-03-13,286,2,4,72,114.92,108.95,38.28,2.98,2.05,11.52,637.62,93.8,52.39,4.74
8103,2023-03-14,19,1,1,73,93.47,86.65,32.87,2.24,2.7,12.8,422.99,91.43,61.56,-2.66
8104,2023-03-15,289,3,1,74,102.26,92.39,38.52,5.0,0.73,22.49,736.1,89.47,134.57,1.63
8105,2023-03-16,305,2,1,75,98.52,88.57,33.21,2.97,2.56,22.73,901.71,55.17,115.69,2.64
8106,2023-03-17,92,1,1,76,101.91,89.24,22.43,3.8,2.83,10.83,878.62,110.6,148.27,-4.9
8107,2023-03-18,146,3,3,77,89.72,77.46,41.29,2.45,0.87,1.14,833.29,129.79,90.74,2.33
8108,2023-03-19,149,1,2,78,110.68,103.67,41.76,2.27,2.89,21.76,240.14,124.41,94.7,0.07
8109,2023-03-20,28,3,4,79,112.29,101.34,26.66,3.84,2.16,14.41,787.4,108.28,116.38,0.19
8110,2023-03-21,54,3,4,80,98.49,93.28,39.66,3.35,2.18,4.73,248.38,85.72,68.07,-1.84
8111,2023-03-22,156,1,4,81,93.41,84.43,32.78,4.02,3.03,15.51,818.32,119.48,78.8,4.06
8112,2023-03-23,260,2,2,82,89.23,76.58,23.1,5.86,2.07,14.6,390.63,102.89,136.04,-3.09
8113,2023-03-24,227,3,3,83,105.51,96.52,29.95,3.63,1.32,9.29,223.89,133.97,130.3,-1.21
8114,2023-03-25,182,1,3,84,94.37,81.01,21.91,4.41,1.54,1.98,754.92,77.34,107.11,-4.58
8115,2023-03-26,104,2,4,85,112.29,97.52,39.66,2.39,3.08,1.12,518.42,60.21,85.87,-0.57
8116,2023-03-27,97,1,1,86,105.13,94.06,24.91,5.54,0.75,17.42,595.63,50.32,113.62,4.16
8117,2023-03-28,157,2,4,87,104.37,97.92,24.11,5.22,3.44,2.88,874.11,124.3,67.25,-2.57
8118,2023-03-29,122,1,4,88,101.78,92.99,25.21,4.09,2.54,22.88,429.79,109.93,93.32,2.86
8119,2023-03-30,271,1,1,89,86.37,81.28,25.65,2.73,3.04,4.1,351.3,55.99,100.3,-4.62
8120,2023-03-31,144,1,2,90,112.96,101.93,36.85,3.7,1.7,13.98,457.98,133.99,96.15,3.2
8121,2023-04-01,137,1,4,91,103.84,90.62,35.97,3.19,1.28,19.48,669.1,97.72,91.87,-1.87
8122,2023-04-02,191,1,4,92,114.82,103.52,23.23,5.98,3.32,21.51,302.16,96.13,87.56,-4.38
8123,2023-04-03,153,2,2,93,101.12,88.26,38.11,3.96,0.86,22.22,815.4,118.46,107.82,-1.67
8124,2023-04-04,94,1,1,94,106.3,93.3,28.73,3.69,1.08,14.1,894.59,113.47,85.76,0.61
8125,2023-04-05,163,1,3,95,86.69,73.18,31.44,2.68,1.5,6.35,919.67,73.87,108.97,4.29
8126,2023-04-06,26,1,1,96,103.95,96.29,23.12,2.96,1.73,5.48,654.45,114.47,101.99,-1.71
8127,2023-04-07,5,1,4,97,107.94,94.23,37.72,4.85,1.21,11.48,944.49,135.82,85.32,-1.26
8128,2023-04-08,87,2,3,98,108.36,96.81,29.41,4.14,3.69,15.92,222.28,89.18,128.48,1.95
8129,2023-04-09,320,2,3,99,108.1,100.21,35.8,3.43,0.6,21.61,604.03,78.98,54.29,-4.8
8130,2023-04-10,64,1,2,100,91.79,76.92,30.68,3.19,3.31,12.83,502.72,56.01,76.96,2.04
8131,2023-04-11,201,1,3,101,114.26,99.76,21.22,2.8,1.94,17.68,982.06,110.51,99.55,-4.62
8132,2023-04-12,273,1,1,102,114.86,104.11,37.59,2.14,3.43,17.41,181.28,125.54,141.28,4.45
8133,2023-04-13,275,2,3,103,87.27,73.84,33.81,5.91,3.29,3.4,460.22,146.76,57.21,4.94
8134,2023-04-14,284,3,4,104,113.09,105.48,30.86,5.01,0.92,20.47,247.35,111.2,108.37,2.45
8135,2023-04-15,181,1,1,105,93.68,84.52,25.04,5.71,2.83,11.04,419.01,94.79,67.01,-0.61
8136,2023-04-16,129,1,2,106,105.68,98.84,35.61,3.65,1.82,1.89,883.79,143.52,51.22,-3.2
8137,2023-04-17,63,3,2,107,95.14,84.94,26.88,5.48,3.37,14.45,302.83,67.88,136.67,-4.57
8138,2023-04-18,195,1,1,108,114.03,104.07,30.73,3.02,3.48,22.73,544.73,120.84,137.66,3.29
8139,2023-04-19,185,1,1,109,88.05,80.92,21.41,4.04,1.16,19.1,284.13,82.73,77.49,2.73
8140,2023-04-20,217,1,1,110,99.93,88.2,39.42,2.81,2.18,3.44,981.32,136.15,136.06,4.18
8141,2023-04-21,194,3,3,111,97.84,91.66,22.25,5.08,2.58,20.09,168.9,124.52,87.71,-2.33
8142,2023-04-22,90,3,1,112,94.78,89.16,42.27,3.99,2.4,1.62,864.16,83.36,54.73,-0.83
8143,2023-04-23,3,3,4,113,104.37,95.52,41.69,4.15,1.38,14.59,938.95,127.48,72.43,4.11
8144,2023-04-24,283,3,4,114,88.93,79.83,44.28,5.44,1.45,3.32,799.99,139.04,115.06,-1.31
8145,2023-04-25,299,1,3,115,106.5,98.3,42.71,4.96,3.5,15.26,432.6,75.23,70.62,-2.28
8146,2023-04-26,249,2,3,116,114.42,106.84,44.29,5.87,0.61,4.25,457.52,107.17,107.7,0.85
8147,2023-04-27,85,3,2,117,109.14,100.75,42.18,3.62,1.42,22.4,127.08,91.96,68.25,-0.27
8148,2023-04-28,94,2,2,118,110.8,104.17,22.81,3.85,1.28,16.48,275.59,142.59,70.84,-2.95
8149,2023-04-29,112,3,2,119,95.79,86.75,30.94,4.46,1.8,11.27,937.23,147.23,117.55,3.8
8150,2023-04-30,132,1,4,120,94.75,80.7,21.9,3.81,2.9,22.73,754.99,60.38,137.01,1.39
8151,2023-05-01,70,3,2,121,100.51,93.27,33.63,3.68,2.36,4.73,595.51,104.88,124.82,-2.31
8152,2023-05-02,72,2,2,122,86.37,74.53,33.24,3.36,2.39,22.02,991.19,103.09,55.8,1.33
8153,2023-05-03,57,3,1,123,113.36,106.94,43.05,5.33,3.06,3.28,784.75,136.87,142.3,4.52
8154,2023-05-04,146,3,4,124,89.31,80.77,44.24,4.13,3.34,19.42,652.54,127.91,66.04,-3.18
8155,2023-05-05,227,3,3,125,112.09,103.88,26.49,4.43,1.06,4.0,566.18,78.71,122.74,1.28
8156,2023-05-06,151,3,3,126,87.51,73.14,34.56,2.82,0.88,4.27,518.96,102.2,122.79,4.98
8157,2023-05-07,201,3,1,127,109.68,100.4,31.61,3.01,1.55,21.61,870.32,87.82,95.15,-0.07
8158,2023-05-08,200,2,3,128,89.56,77.65,33.67,3.36,3.4,11.47,534.31,85.32,106.4,2.66
8159,2023-05-09,197,2,3,129,86.14,75.12,33.29,3.86,2.4,6.74,492.28,123.1,59.59,2.08
8160,2023-05-10,269,1,3,130,106.58,100.17,42.85,2.18,1.0,16.64,307.83,109.94,147.29,-0.06
8161,2023-05-11,147,2,4,131,93.41,79.01,42.4,5.55,1.07,21.61,673.84,69.89,56.47,-0.76
8162,2023-05-12,156,2,3,132,106.43,97.98,23.07,5.61,3.64,10.68,127.7,112.07,141.01,1.77
8163,2023-05-13,132,2,4,133,101.65,96.2,28.63,4.65,1.78,7.5,328.71,96.37,74.9,0.94
8164,2023-05-14,4,3,3,134,88.26,80.26,38.82,3.26,1.39,7.28,572.95,84.1,89.14,-0.21
8165,2023-05-15,230,2,4,135,112.96,104.61,37.1,3.54,2.93,17.22,378.62,56.65,125.78,-3.8
8166,2023-05-16,235,3,4,136,98.57,92.64,35.78,4.94,3.51,17.82,562.57,142.87,137.91,2.77
8167,2023-05-17,119,2,2,137,107.03,95.83,44.85,3.15,2.05,22.88,312.93,136.17,119.54,3.0
8168,2023-05-18,84,1,1,138,100.03,91.56,28.42,4.44,3.27,1.02,873.02,80.35,62.16,-1.68
8169,2023-05-19,260,3,3,139,103.13,91.84,32.88,5.63,2.01,3.86,200.41,105.63,85.21,-1.88
8170,2023-05-20,256,2,1,140,94.08,89.02,44.48,3.64,2.92,14.94,298.51,136.47,111.01,-0.32
8171,2023-05-21,127,1,3,141,91.01,76.19,37.39,4.35,2.51,7.7,516.81,101.94,148.64,-1.49
8172,2023-05-22,273,1,2,142,101.28,94.57,36.22,5.71,3.63,11.53,494.82,64.18,90.52,2.76
8173,2023-05-23,238,1,2,143,98.21,86.61,23.87,3.36,1.64,23.21,704.51,97.47,80.25,4.57
8174,2023-05-24,219,1,4,144,96.7,84.55,26.17,5.04,3.2,2.87,736.09,81.4,78.04,-4.07
8175,2023-05-25,186,3,3,145,105.18,98.46,29.44,5.02,2.89,16.38,690.94,95.78,135.4,-3.6
8176,2023-05-26,15,2,1,146,105.72,99.6,31.62,5.71,3.44,20.2,674.27,134.8,67.06,-1.24
8177,2023-05-27,214,1,1,147,86.38,79.85,32.43,5.43,2.63,3.45,504.58,90.88,114.47,-0.48
8178,2023-05-28,178,3,4,148,95.16,87.69,42.55,5.0,2.11,16.34,501.82,129.94,134.83,-2.45
8179,2023-05-29,243,3,3,149,97.35,90.67,22.68,4.55,0.67,20.87,179.88,73.26,135.33,3.99
8180,2023-05-30,84,3,3,150,87.91,76.17,26.21,2.96,3.44,5.56,102.35,109.37,63.03,2.38
8181,2023-05-31,258,3,2,151,92.08,82.87,23.59,4.68,3.68,3.81,869.01,92.61,129.32,3.75
8182,2023-06-01,316,2,4,152,86.55,76.17,38.38,3.11,2.07,2.1,109.37,147.31,141.95,-1.49
8183,2023-06-02,125,2,3,153,114.89,109.41,44.26,3.76,1.28,18.36,916.08,50.08,128.27,3.84
8184,2023-06-03,314,2,2,154,107.1,93.48,42.35,4.84,2.77,10.64,288.18,86.37,120.17,4.16
8185,2023-06-04,8,1,4,155,87.62,80.92,38.08,4.7,0.93,12.74,604.79,131.34,101.69,4.17
8186,2023-06-05,239,1,3,156,85.61,77.01,20.54,3.6,0.64,2.92,937.81,89.15,126.77,-4.95
8187,2023-06-06,200,2,1,157,106.58,100.86,28.68,2.73,1.52,3.34,443.39,71.75,107.63,-0.27
8188,2023-06-07,233,2,2,158,98.18,91.81,41.59,3.94,2.88,17.01,824.32,135.33,90.75,2.1
8189,2023-06-08,252,3,3,159,108.6,96.95,36.33,3.08,3.35,10.6,620.68,109.17,99.38,2.8
8190,2023-06-09,30,1,3,160,112.7,100.78,25.24,3.02,1.05,21.09,487.34,105.67,115.44,-2.81
8191,2023-06-10,278,2,1,161,102.98,91.21,31.66,3.31,3.81,19.78,244.7,90.08,105.9,1.02
8192,2023-06-11,54,2,2,162,90.61,80.09,22.2,4.82,2.43,19.75,253.29,65.76,116.9,-0.4
8193,2023-06-12,103,3,4,163,108.47,93.94,33.02,3.99,3.74,21.59,380.17,107.56,148.17,1.7
8194,2023-06-13,67,1,1,164,113.67,103.6,42.53,3.49,1.02,21.26,905.86,100.53,76.1,2.39
8195,2023-06-14,58,1,1,165,102.41,92.91,20.97,5.6,2.1,13.81,266.19,90.21,149.57,-0.42
8196,2023-06-15,246,2,1,166,105.46,97.98,35.35,4.83,2.01,7.54,805.58,57.69,55.41,-4.67
8197,2023-06-16,166,2,4,167,95.12,89.14,25.83,3.98,1.94,14.29,198.45,115.1,110.78,1.2
8198,2023-06-17,167,1,2,168,96.45,85.96,44.76,3.69,3.76,6.3,831.85,113.17,143.4,4.95
8199,2023-06-18,257,1,1,169,107.04,98.89,21.63,5.28,3.47,5.2,162.4,105.91,60.25,3.0
8200,2023-06-19,255,2,1,170,112.83,102.59,35.43,2.69,3.28,12.9,300.37,63.15,149.02,-2.76
8201,2023-06-20,13,3,2,171,103.87,96.81,26.41,4.66,1.5,15.76,307.66,80.28,141.85,1.98
8202,2023-06-21,47,1,4,172,108.7,95.31,42.06,2.08,1.69,11.55,841.47,96.99,135.41,-0.85
8203,2023-06-22,225,2,4,173,90.15,75.15,23.05,2.03,1.41,20.25,628.54,123.45,102.7,-1.96
8204,2023-06-23,234,3,4,174,91.36,83.13,30.73,5.73,3.28,14.81,674.07,72.29,71.38,-0.85
8205,2023-06-24,106,3,1,175,100.96,87.54,24.63,4.06,1.87,24.46,837.37,130.09,58.92,1.7
8206,2023-06-25,15,1,3,176,90.3,76.57,39.99,3.26,3.93,4.67,786.16,81.92,56.47,2.09
8207,2023-06-26,234,1,3,177,104.05,89.09,28.79,5.18,1.78,8.15,115.2,116.57,108.8,-4.33
8208,2023-06-27,278,2,3,178,93.75,85.32,24.67,5.94,1.09,2.23,384.68,143.69,120.23,2.41
8209,2023-06-28,126,2,2,179,108.75,96.19,38.15,2.14,3.75,12.73,356.44,121.42,72.06,3.75
8210,2023-06-29,60,2,1,180,109.24,101.96,40.43,2.15,3.24,1.72,819.51,56.93,98.93,1.91
8211,2023-06-30,262,1,2,181,98.91,87.67,31.56,5.42,2.54,16.45,108.75,87.64,102.87,-1.11
8212,2023-07-01,270,3,1,182,90.42,78.38,29.47,4.23,3.5,6.62,115.78,107.82,139.67,3.51
8213,2023-07-02,298,3,3,183,104.4,91.99,35.8,5.53,3.82,19.0,279.73,117.33,62.6,-0.34
8214,2023-07-03,22,1,4,184,114.78,107.71,36.28,4.78,3.51,1.47,309.03,84.48,129.78,1.25
8215,2023-07-04,256,2,2,185,103.68,90.19,36.52,3.88,3.67,8.75,249.31,92.87,127.12,-3.17
8216,2023-07-05,233,2,2,186,86.07,76.86,26.89,2.65,1.45,23.31,177.2,87.6,118.11,-4.84
8217,2023-07-06,65,3,2,187,85.52,78.36,43.53,3.56,2.29,2.19,694.62,119.8,74.79,1.32
8218,2023-07-07,277,3,3,188,94.61,84.19,25.34,5.15,3.28,21.95,242.12,141.36,55.15,-3.16
8219,2023-07-08,259,1,2,189,90.87,77.24,29.35,2.94,2.34,8.6,672.54,127.82,128.27,-4.49
8220,2023-07-09,59,3,2,190,109.39,94.72,27.09,4.85,2.75,1.43,512.71,76.32,106.0,-3.12
8221,2023-07-10,175,2,3,191,110.34,97.86,43.28,2.99,3.73,22.56,873.73,104.01,112.78,2.39
8222,2023-07-11,61,1,2,192,92.76,87.7,40.71,3.85,1.53,11.01,342.22,97.81,135.23,-2.37
8223,2023-07-12,16,3,4,193,94.77,88.42,40.28,2.34,2.39,11.14,987.16,51.55,63.21,1.22
8224,2023-07-13,41,1,1,194,92.09,86.32,20.12,3.82,2.47,17.38,599.59,143.84,70.63,1.92
8225,2023-07-14,227,2,4,195,112.25,106.24,37.15,4.45,1.76,11.98,969.26,96.6,92.09,-2.8
8226,2023-07-15,201,1,2,196,100.08,91.25,25.76,4.25,1.79,19.53,684.76,144.32,85.39,1.11
8227,2023-07-16,278,2,3,197,104.68,96.3,44.19,3.63,3.19,14.4,314.56,116.42,144.99,-2.3
8228,2023-07-17,32,1,1,198,97.46,91.33,33.27,3.48,3.75,8.29,370.44,120.82,81.81,1.87
8229,2023-07-18,298,2,3,199,103.93,90.11,34.12,3.1,2.72,16.15,242.53,92.7,139.94,-2.65
8230,2023-07-19,200,1,4,200,96.58,85.42,28.91,5.07,2.21,2.65,484.04,135.8,103.21,-0.38
8231,2023-07-20,272,3,3,201,95.19,82.23,33.42,5.13,3.13,12.56,396.04,68.54,59.62,-2.21
8232,2023-07-21,278,1,1,202,104.03,95.32,38.74,3.93,3.99,8.85,325.26,145.92,117.29,4.94
8233,2023-07-22,183,1,2,203,102.73,93.63,34.05,3.53,0.79,10.36,280.53,111.63,124.75,1.61
8234,2023-07-23,46,2,4,204,93.81,85.63,36.03,4.55,2.78,17.02,852.61,83.23,66.32,-3.88
8235,2023-07-24,17,1,4,205,89.48,80.1,31.81,4.23,2.45,4.47,855.14,123.94,91.96,4.49
8236,2023-07-25,141,2,1,206,96.06,84.95,37.91,4.67,2.64,1.34,587.86,124.52,64.83,1.86
8237,2023-07-26,222,1,3,207,97.46,87.53,42.49,3.22,0.58,21.94,645.81,127.46,67.71,0.52
8238,2023-07-27,227,1,2,208,103.86,90.48,21.28,5.15,3.84,21.38,477.99,79.35,118.75,-1.72
8239,2023-07-28,266,3,3,209,112.44,98.43,22.68,3.27,0.8,23.02,663.46,52.57,99.52,-0.74
8240,2023-07-29,236,1,4,210,86.09,76.39,37.14,3.67,1.58,17.88,809.03,138.92,53.19,1.54
8241,2023-07-30,131,2,3,211,92.31,84.91,29.44,2.53,1.54,22.16,540.87,129.75,143.46,-2.88
8242,2023-07-31,233,1,2,212,90.81,76.36,27.04,5.42,3.07,8.42,812.24,90.19,119.06,-0.56
8243,2023-08-01,184,3,1,213,100.07,87.72,24.46,4.58,2.85,4.17,903.27,66.62,55.3,1.64
8244,2023-08-02,114,2,2,214,97.89,86.49,34.32,2.94,0.72,17.52,991.32,96.88,122.03,0.36
8245,2023-08-03,271,2,4,215,106.87,94.42,28.69,5.41,1.02,9.14,967.91,80.58,133.76,3.95
8246,2023-08-04,188,2,1,216,92.27,86.51,32.7,4.82,1.62,7.19,323.77,69.41,90.56,-2.14
8247,2023-08-05,121,1,1,217,102.83,97.16,43.96,3.77,2.96,15.01,649.91,98.62,125.45,4.17
8248,2023-08-06,300,2,4,218,111.52,104.98,38.96,5.96,3.75,4.05,421.19,132.97,78.99,1.89
8249,2023-08-07,264,1,3,219,112.32,105.85,39.9,3.35,1.6,15.02,729.87,108.17,62.13,-1.58
8250,2023-08-08,21,3,1,220,113.76,104.56,23.1,2.4,2.34,21.9,279.83,98.74,147.06,-3.53
8251,2023-08-09,261,3,4,221,108.2,101.62,28.12,4.93,1.8,17.37,349.22,149.41,50.44,-2.05
8252,2023-08-10,46,2,4,222,112.18,98.63,22.66,5.03,2.52,13.0,972.49,126.03,102.35,-2.73
8253,2023-08-11,186,3,4,223,92.04,81.25,44.21,2.24,2.7,12.42,646.33,63.19,59.82,4.11
8254,2023-08-12,173,1,4,224,90.93,82.24,37.05,5.28,2.31,8.3,280.15,91.69,109.65,0.09
8255,2023-08-13,271,3,2,225,85.19,79.5,20.48,5.1,1.86,19.1,454.06,96.5,50.46,1.74
8256,2023-08-14,67,2,3,226,106.21,95.3,31.89,5.72,3.58,23.41,422.06,111.06,56.24,-4.33
8257,2023-08-15,43,2,3,227,113.12,106.96,26.59,2.47,3.31,12.12,308.91,118.18,120.54,4.48
8258,2023-08-16,106,2,3,228,90.61,78.18,33.5,4.4,3.99,22.14,153.35,82.55,130.96,3.86
8259,2023-08-17,141,1,2,229,104.11,91.08,24.47,2.88,1.94,1.05,981.39,86.74,129.41,0.03
8260,2023-08-18,118,2,2,230,107.39,96.95,21.42,3.6,0.64,5.15,434.05,60.35,67.39,4.49
8261,2023-08-19,160,3,1,231,112.83,106.33,28.08,3.06,2.78,1.77,591.21,58.93,50.53,0.27
8262,2023-08-20,272,2,2,232,104.41,91.54,27.39,3.8,3.24,13.6,463.76,125.8,124.92,3.58
8263,2023-08-21,138,3,4,233,114.11,106.03,37.92,2.45,3.78,8.58,738.41,142.61,68.33,1.28
8264,2023-08-22,80,1,3,234,95.34,88.11,31.86,3.21,0.54,21.14,771.93,69.68,81.88,-1.97
8265,2023-08-23,313,2,4,235,95.5,85.79,27.28,2.28,3.58,17.21,909.94,142.31,77.47,2.41
8266,2023-08-24,151,3,2,236,101.29,87.06,34.26,3.97,2.31,15.67,388.02,84.37,143.16,-1.93
8267,2023-08-25,189,3,1,237,96.51,88.53,21.78,3.19,1.81,3.57,982.24,138.08,137.71,-1.82
8268,2023-08-26,39,3,3,238,85.04,70.99,36.56,4.36,1.28,7.31,817.17,52.6,95.36,2.73
8269,2023-08-27,304,3,2,239,106.95,101.42,23.68,3.83,3.35,18.27,271.43,59.06,129.22,0.72
8270,2023-08-28,200,2,3,240,107.55,101.72,26.99,2.98,1.77,5.44,552.21,93.47,124.53,0.7
8271,2023-08-29,191,2,2,241,107.41,95.42,27.05,2.41,2.62,17.63,406.72,134.8,97.02,-0.67
8272,2023-08-30,165,2,3,242,95.35,88.44,31.65,5.01,2.29,22.57,561.22,94.92,59.61,-2.3
8273,2023-08-31,218,2,2,243,100.67,92.5,43.83,4.53,1.42,21.81,379.36,133.95,127.37,1.72
8274,2023-09-01,213,1,4,244,95.8,89.44,28.12,2.13,3.26,1.24,318.59,84.08,117.78,4.87
8275,2023-09-02,197,2,4,245,85.48,77.16,27.03,5.96,1.54,22.08,767.78,63.25,65.64,-3.35
8276,2023-09-03,123,2,1,246,101.87,94.07,24.22,4.57,3.26,7.64,564.59,142.55,98.63,-3.65
8277,2023-09-04,95,2,2,247,88.71,76.35,29.8,2.83,1.93,11.16,594.81,57.65,129.51,-1.43
8278,2023-09-05,197,1,2,248,87.4,75.38,24.55,5.36,0.61,13.5,482.11,120.71,126.83,1.54
8279,2023-09-06,149,2,1,249,107.66,93.12,23.44,5.53,3.19,10.56,920.58,138.3,147.12,2.55
8280,2023-09-07,146,2,4,250,85.29,73.04,41.43,4.29,3.65,15.91,142.45,62.0,96.33,-0.28
8281,2023-09-08,247,2,2,251,113.77,101.82,21.32,5.54,0.92,20.95,805.46,101.91,132.63,-4.85
8282,2023-09-09,205,2,3,252,100.46,88.52,37.77,2.12,2.55,17.55,825.9,55.28,50.74,-1.31
8283,2023-09-10,157,2,3,253,114.49,100.66,25.06,5.78,0.75,6.35,452.59,95.89,114.26,3.99
8284,2023-09-11,155,3,3,254,86.74,78.78,20.29,2.23,3.4,23.01,161.69,128.74,77.89,-0.58
8285,2023-09-12,46,2,1,255,102.51,94.5,39.88,4.57,3.96,17.52,804.68,80.4,65.63,-4.17
8286,2023-09-13,210,2,1,256,95.48,83.07,37.56,3.38,2.23,3.84,505.64,73.33,123.83,-3.57
8287,2023-09-14,135,3,1,257,110.3,103.02,28.36,2.16,1.6,18.38,657.39,75.17,87.12,1.05
8288,2023-09-15,114,2,4,258,95.84,81.72,21.98,5.72,3.46,1.34,823.84,129.13,111.39,-0.85
8289,2023-09-16,37,1,1,259,92.81,82.47,29.02,2.54,2.32,15.81,249.95,147.37,133.05,-4.81
8290,2023-09-17,306,3,1,260,110.73,102.73,24.53,5.41,2.07,23.15,429.17,72.83,103.76,3.35
8291,2023-09-18,71,1,3,261,96.24,83.48,43.31,3.32,1.3,14.58,723.2,56.87,93.97,0.05
8292,2023-09-19,305,1,4,262,85.5,77.38,33.24,4.96,2.66,8.02,408.31,62.59,112.1,2.85
8293,2023-09-20,293,3,1,263,96.71,82.08,44.1,3.02,2.62,24.71,432.53,112.82,149.61,3.29
8294,2023-09-21,182,2,1,264,104.64,89.81,28.78,4.33,1.42,20.31,768.43,117.61,62.69,-3.32
8295,2023-09-22,266,3,2,265,92.63,80.96,33.91,5.2,1.24,6.57,770.94,94.93,77.12,3.85
8296,2023-09-23,155,1,3,266,97.96,91.82,24.75,4.26,2.03,2.27,640.58,57.93,143.42,-1.4
8297,2023-09-24,257,2,3,267,86.7,79.07,40.21,3.23,2.08,24.17,470.49,142.81,149.48,-3.16
8298,2023-09-25,297,1,3,268,102.64,92.49,21.03,2.93,0.95,1.36,449.42,143.0,105.78,-1.23
8299,2023-09-26,165,3,4,269,107.69,94.17,37.39,2.7,1.47,17.07,363.6,89.36,51.73,4.75
8300,2023-09-27,243,1,3,270,97.4,90.55,29.79,5.36,1.06,24.59,167.97,132.1,133.02,4.14
8301,2023-09-28,151,3,2,271,97.61,91.56,34.46,4.44,3.66,6.5,141.12,139.86,113.07,4.51
8302,2023-09-29,80,3,1,272,87.65,81.9,34.81,4.03,0.76,23.19,929.81,100.8,102.54,-4.97
8303,2023-09-30,79,2,2,273,91.06,80.99,37.77,3.0,3.58,10.82,214.94,110.15,146.55,-2.69
8304,2023-10-01,192,1,4,274,89.64,75.79,25.11,3.74,2.35,6.27,651.36,123.31,63.32,2.27
8305,2023-10-02,29,2,2,275,99.45,94.03,33.28,4.48,2.83,2.51,345.41,139.13,84.47,2.96
8306,2023-10-03,177,2,4,276,100.88,93.75,30.67,2.29,3.73,15.23,672.49,58.91,112.63,0.2
8307,2023-10-04,218,1,1,277,113.47,101.54,27.05,3.44,1.78,17.54,726.88,55.3,50.47,-1.69
8308,2023-10-05,158,3,3,278,87.2,73.94,32.39,2.96,2.96,16.31,806.3,117.5,136.53,-1.58
8309,2023-10-06,180,3,3,279,103.0,89.92,43.8,4.59,2.85,15.33,182.03,54.77,126.21,0.37
8310,2023-10-07,28,3,1,280,100.79,87.94,43.72,4.43,3.96,15.72,192.95,60.44,73.49,-4.97
8311,2023-10-08,177,3,1,281,100.49,94.19,26.97,3.2,0.66,13.07,826.3,92.24,80.8,1.91
8312,2023-10-09,183,1,2,282,111.19,102.22,42.11,2.17,2.09,5.74,940.11,68.22,80.55,0.72
8313,2023-10-10,187,3,3,283,91.17,76.32,41.92,2.73,3.96,15.34,332.33,139.88,136.11,0.09
8314,2023-10-11,220,1,1,284,86.22,71.33,26.24,2.64,1.65,22.25,377.0,83.16,82.1,-3.01
8315,2023-10-12,65,1,4,285,105.17,94.14,34.97,4.27,3.88,0.92,926.32,107.75,77.92,-3.25
8316,2023-10-13,187,3,1,286,95.35,83.26,41.75,2.68,3.36,24.57,812.72,50.98,123.97,-3.96
8317,2023-10-14,121,2,2,287,85.53,71.01,32.87,3.93,1.69,24.33,314.09,101.34,107.87,4.13
8318,2023-10-15,299,3,3,288,92.54,83.04,29.24,4.46,0.6,7.03,624.3,131.0,85.93,3.69
8319,2023-10-16,82,2,1,289,94.28,87.91,36.27,5.52,1.48,10.89,382.87,146.84,107.61,0.8
8320,2023-10-17,76,3,1,290,103.51,91.82,24.31,2.98,0.93,14.34,498.2,117.87,141.94,-2.28
8321,2023-10-18,142,1,2,291,90.18,75.58,24.04,2.74,2.0,21.22,733.93,70.26,95.05,2.58
8322,2023-10-19,126,2,3,292,97.39,85.42,40.82,2.69,3.79,1.99,324.19,86.3,50.47,-3.52
8323,2023-10-20,131,1,4,293,99.47,86.44,21.05,3.44,2.29,6.06,166.94,65.69,123.38,3.11
8324,2023-10-21,33,2,2,294,98.78,89.55,40.09,4.6,2.07,16.67,993.82,83.78,149.82,3.16
8325,2023-10-22,287,1,2,295,114.22,108.25,27.26,4.69,1.26,2.01,484.33,106.13,55.25,-2.14
8326,2023-10-23,124,3,4,296,86.37,79.68,32.08,2.84,2.68,22.37,757.18,98.74,111.13,-0.1
8327,2023-10-24,156,1,4,297,113.53,98.7,33.59,2.52,2.09,22.21,997.92,137.37,89.85,1.14
8328,2023-10-25,136,2,3,298,102.46,92.53,39.18,3.79,3.2,2.92,134.38,70.39,106.45,-2.97
8329,2023-10-26,206,1,1,299,108.87,103.75,42.1,2.56,2.31,10.68,499.42,93.37,80.78,-1.63
